gender,length,diameter,height,total weight,shucked weight,viscera weight,shell weight,age
392,1,0.47,0.375,0.125,0.5615,0.252,0.137,0.18,1
393,2,0.365,0.295,0.095,0.25,0.1075,0.0545,0.08,0
394,2,0.345,0.275,0.095,0.1995,0.0755,0.0535,0.07,0
395,2,0.39,0.31,0.1,0.302,0.116,0.064,0.115,1
396,1,0.5,0.395,0.14,0.7155,0.3165,0.176,0.24,1
397,0,0.47,0.38,0.145,0.5865,0.2385,0.144,0.185,0
398,0,0.535,0.44,0.15,0.6765,0.256,0.139,0.26,1
399,0,0.585,0.455,0.15,0.987,0.4355,0.2075,0.31,1
400,1,0.485,0.365,0.12,0.5885,0.27,0.131,0.175,0
401,0,0.515,0.455,0.135,0.7225,0.295,0.1625,0.235,0
402,1,0.435,0.325,0.11,0.4335,0.178,0.0985,0.155,0
403,1,0.515,0.415,0.14,0.6935,0.3115,0.152,0.2,1
404,2,0.44,0.345,0.12,0.365,0.1655,0.083,0.11,0
405,1,0.525,0.44,0.15,0.8425,0.3685,0.1985,0.24,1
406,0,0.45,0.355,0.115,0.479,0.2125,0.1045,0.15,0
407,0,0.59,0.485,0.12,0.911,0.39,0.182,0.29,1
408,0,0.555,0.45,0.145,0.915,0.4,0.246,0.285,1
409,0,0.57,0.44,0.095,0.827,0.3395,0.2215,0.235,0
410,0,0.59,0.5,0.165,1.1045,0.4565,0.2425,0.34,1
411,0,0.585,0.475,0.12,0.945,0.41,0.2115,0.28,1
412,1,0.58,0.46,0.12,0.9935,0.4625,0.2385,0.28,1
413,0,0.545,0.44,0.12,0.8565,0.3475,0.1715,0.24,1
414,1,0.605,0.495,0.17,1.2385,0.528,0.2465,0.39,1
415,1,0.62,0.47,0.14,1.0325,0.3605,0.224,0.36,1
416,1,0.63,0.5,0.17,1.3135,0.5595,0.267,0.4,2
417,0,0.63,0.515,0.165,1.352,0.488,0.349,0.45,2
418,1,0.63,0.5,0.155,1.005,0.367,0.199,0.36,1
419,0,0.545,0.41,0.14,0.625,0.223,0.16,0.235,1
420,1,0.67,0.54,0.165,1.5015,0.518,0.358,0.505,1
421,2,0.49,0.38,0.12,0.529,0.2165,0.139,0.155,1
422,1,0.49,0.39,0.135,0.5785,0.2465,0.123,0.2,1
423,2,0.29,0.225,0.07,0.101,0.036,0.0235,0.035,0
424,2,0.26,0.2,0.07,0.092,0.037,0.02,0.03,0
425,0,0.58,0.45,0.175,1.068,0.425,0.203,0.32,1
426,1,0.61,0.485,0.165,1.0915,0.3935,0.2435,0.33,1
427,0,0.6,0.5,0.16,1.015,0.3995,0.1735,0.33,1
428,1,0.56,0.455,0.125,0.943,0.344,0.129,0.375,2
429,1,0.575,0.45,0.17,1.0475,0.3775,0.1705,0.385,1
430,1,0.57,0.45,0.175,0.9555,0.38,0.1665,0.295,1
431,0,0.6,0.47,0.155,1.036,0.4375,0.196,0.325,2
432,0,0.565,0.455,0.17,0.9065,0.342,0.156,0.32,1
433,0,0.545,0.42,0.14,0.7505,0.2475,0.13,0.255,2
434,2,0.44,0.345,0.1,0.366,0.122,0.0905,0.12,1
435,0,0.5,0.41,0.15,0.662,0.2815,0.137,0.22,1
436,2,0.36,0.275,0.095,0.217,0.084,0.0435,0.09,0
437,2,0.385,0.305,0.095,0.252,0.0915,0.055,0.09,1
438,0,0.39,0.3,0.09,0.3055,0.143,0.0645,0.085,0
439,0,0.5,0.415,0.165,0.6885,0.249,0.138,0.25,1
440,2,0.36,0.275,0.11,0.2335,0.095,0.0525,0.085,1
441,2,0.335,0.26,0.1,0.192,0.0785,0.0585,0.07,0
442,1,0.505,0.425,0.14,0.85,0.275,0.1625,0.285,1
443,2,0.395,0.295,0.1,0.2715,0.134,0.0325,0.085,1
444,1,0.41,0.325,0.105,0.3635,0.159,0.077,0.12,1
445,1,0.56,0.455,0.19,0.714,0.283,0.129,0.275,0
446,0,0.565,0.435,0.185,0.9815,0.329,0.136,0.39,1
447,0,0.565,0.455,0.185,0.9265,0.354,0.1575,0.375,1
448,0,0.605,0.5,0.175,1.098,0.4765,0.232,0.375,1
449,1,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,1
450,0,0.725,0.565,0.215,1.891,0.6975,0.4725,0.58,1
451,1,0.675,0.535,0.16,1.41,0.592,0.3175,0.42,1
452,1,0.665,0.555,0.195,1.4385,0.581,0.354,0.36,1
453,1,0.565,0.49,0.155,0.9245,0.405,0.2195,0.255,1
454,1,0.645,0.55,0.175,1.2915,0.57,0.3045,0.33,1
455,0,0.575,0.47,0.14,0.8375,0.3485,0.1735,0.24,1
456,1,0.64,0.54,0.175,1.221,0.51,0.259,0.39,1
457,2,0.36,0.28,0.105,0.199,0.0695,0.045,0.08,0
458,2,0.415,0.31,0.11,0.2965,0.123,0.057,0.0995,1
459,1,0.525,0.41,0.135,0.7085,0.293,0.1525,0.235,1
460,0,0.38,0.285,0.1,0.2665,0.115,0.061,0.075,1
461,1,0.585,0.465,0.17,0.9915,0.3865,0.224,0.265,1
462,2,0.24,0.185,0.07,0.0715,0.026,0.018,0.025,0
463,2,0.22,0.165,0.055,0.0545,0.0215,0.012,0.02,0
464,2,0.255,0.195,0.07,0.0735,0.0255,0.02,0.025,0
465,2,0.175,0.125,0.05,0.0235,0.008,0.0035,0.008,0
466,1,0.67,0.55,0.19,1.3905,0.5425,0.3035,0.4,1
467,0,0.655,0.53,0.195,1.388,0.567,0.2735,0.41,1
468,1,0.68,0.55,0.21,1.7445,0.5975,0.305,0.625,1
469,0,0.675,0.555,0.2,1.4385,0.545,0.2665,0.465,2
470,1,0.53,0.44,0.135,0.7835,0.313,0.1715,0.2185,0
471,1,0.515,0.405,0.12,0.646,0.2895,0.1405,0.177,1
472,2,0.43,0.34,0.12,0.3575,0.151,0.0645,0.1045,0
473,1,0.52,0.405,0.12,0.627,0.2645,0.1415,0.181,1
474,1,0.545,0.415,0.16,0.7715,0.272,0.1455,0.2765,1
475,0,0.53,0.415,0.175,0.7395,0.261,0.1395,0.2645,1
476,1,0.465,0.35,0.115,0.421,0.1565,0.091,0.1345,0
477,0,0.665,0.54,0.175,1.347,0.4955,0.254,0.415,1
478,0,0.735,0.59,0.225,1.756,0.637,0.3405,0.58,2
479,0,0.66,0.545,0.185,1.32,0.5305,0.2635,0.455,1
480,1,0.7,0.585,0.185,1.8075,0.7055,0.3215,0.475,2
481,0,0.575,0.4,0.155,0.9325,0.3605,0.2445,0.3,1
482,0,0.57,0.465,0.125,0.849,0.3785,0.1765,0.24,1
483,1,0.58,0.46,0.15,0.9955,0.429,0.212,0.26,1
484,0,0.63,0.48,0.145,1.0115,0.4235,0.237,0.305,1
485,1,0.585,0.465,0.14,0.908,0.381,0.1615,0.315,1
486,0,0.55,0.45,0.13,0.92,0.378,0.2385,0.29,1
487,1,0.625,0.515,0.15,1.2415,0.5235,0.3065,0.36,1
488,0,0.54,0.42,0.135,0.8075,0.3485,0.1795,0.235,1
489,1,0.57,0.455,0.165,1.0595,0.44,0.2195,0.285,1
490,0,0.59,0.455,0.145,1.073,0.475,0.19,0.285,1
491,0,0.58,0.46,0.13,0.921,0.357,0.181,0.29,1
492,1,0.655,0.51,0.155,1.2895,0.5345,0.2855,0.41,1
493,0,0.655,0.53,0.175,1.2635,0.486,0.2635,0.415,1
494,0,0.625,0.5,0.195,1.369,0.5875,0.2185,0.37,1
495,1,0.625,0.5,0.15,0.953,0.3445,0.2235,0.305,1
496,1,0.64,0.52,0.175,1.248,0.4245,0.2595,0.48,1
497,1,0.605,0.485,0.165,1.0105,0.435,0.209,0.3,1
498,1,0.615,0.525,0.155,1.0385,0.427,0.2315,0.345,1
499,0,0.555,0.45,0.175,0.874,0.3275,0.202,0.305,1
500,1,0.58,0.44,0.18,0.854,0.3665,0.1635,0.245,1
501,1,0.62,0.52,0.225,1.1835,0.378,0.27,0.395,2
502,1,0.62,0.47,0.225,1.115,0.378,0.2145,0.36,1
503,1,0.6,0.505,0.19,1.129,0.4385,0.256,0.36,1
504,1,0.625,0.485,0.19,1.1745,0.4385,0.2305,0.42,1
505,0,0.6,0.47,0.175,1.105,0.4865,0.247,0.315,1
506,0,0.56,0.46,0.235,0.8395,0.3325,0.157,0.305,1
507,0,0.585,0.455,0.225,1.055,0.3815,0.221,0.365,1
508,0,0.56,0.435,0.18,0.889,0.36,0.204,0.25,1
509,2,0.56,0.445,0.155,0.8735,0.3005,0.209,0.275,1
510,2,0.68,0.53,0.185,1.1095,0.439,0.245,0.34,1
511,1,0.455,0.35,0.14,0.5185,0.221,0.1265,0.135,1
512,1,0.49,0.38,0.145,0.6725,0.249,0.181,0.21,1
513,0,0.31,0.22,0.085,0.146,0.061,0.0365,0.045,0
514,1,0.275,0.195,0.07,0.08,0.031,0.0215,0.025,0
515,0,0.27,0.195,0.08,0.1,0.0385,0.0195,0.03,0
516,0,0.4,0.29,0.115,0.2795,0.1115,0.0575,0.075,0
517,0,0.28,0.2,0.08,0.0915,0.033,0.0215,0.03,0
518,0,0.325,0.23,0.09,0.147,0.06,0.034,0.045,0
519,1,0.345,0.25,0.09,0.203,0.078,0.059,0.055,0
520,0,0.21,0.15,0.05,0.0385,0.0155,0.0085,0.01,0
521,1,0.36,0.27,0.09,0.1885,0.0845,0.0385,0.055,0
522,2,0.365,0.26,0.115,0.218,0.0935,0.0445,0.07,0
523,0,0.2,0.14,0.055,0.035,0.0145,0.008,0.01,0
524,0,0.235,0.16,0.06,0.0545,0.0265,0.0095,0.015,0
525,0,0.175,0.125,0.04,0.024,0.0095,0.006,0.005,0
526,0,0.155,0.11,0.04,0.0155,0.0065,0.003,0.005,0
527,1,0.57,0.445,0.155,0.733,0.282,0.159,0.235,1
528,1,0.57,0.45,0.16,0.9715,0.3965,0.255,0.26,1
529,0,0.385,0.3,0.095,0.24,0.0885,0.059,0.085,0
530,2,0.53,0.42,0.185,0.752,0.299,0.156,0.205,2
531,1,0.46,0.355,0.13,0.458,0.192,0.1055,0.13,1
532,2,0.47,0.37,0.12,0.4705,0.1845,0.1055,0.155,1
533,1,0.435,0.335,0.11,0.38,0.1695,0.086,0.11,0
534,2,0.47,0.37,0.14,0.4985,0.2095,0.1225,0.145,1
535,2,0.465,0.38,0.13,0.454,0.1895,0.08,0.155,1
536,2,0.52,0.405,0.14,0.5775,0.2,0.145,0.179,1
537,0,0.29,0.23,0.075,0.1165,0.043,0.0255,0.04,0
538,0,0.275,0.205,0.07,0.094,0.0335,0.02,0.0325,0
539,1,0.375,0.29,0.115,0.2705,0.093,0.066,0.0885,1
540,1,0.5,0.375,0.14,0.604,0.242,0.1415,0.179,1
541,1,0.44,0.355,0.115,0.415,0.1585,0.0925,0.131,1
542,0,0.42,0.325,0.115,0.2885,0.1,0.057,0.1135,1
543,0,0.445,0.35,0.115,0.3615,0.1565,0.0695,0.117,0
544,1,0.38,0.29,0.105,0.257,0.099,0.051,0.085,1
545,0,0.32,0.245,0.075,0.1555,0.0585,0.038,0.049,1
546,0,0.255,0.195,0.065,0.08,0.0315,0.018,0.027,0
547,0,0.205,0.155,0.045,0.0425,0.017,0.0055,0.0155,0
548,1,0.565,0.45,0.16,0.795,0.3605,0.1555,0.23,1
549,2,0.555,0.425,0.18,0.875,0.3695,0.2005,0.255,1
550,2,0.65,0.515,0.16,1.1625,0.495,0.203,0.33,1
551,2,0.615,0.49,0.155,0.9885,0.4145,0.195,0.345,1
552,2,0.56,0.44,0.165,0.8,0.335,0.1735,0.25,1
553,2,0.48,0.37,0.12,0.514,0.2075,0.131,0.155,1
554,2,0.485,0.39,0.125,0.591,0.287,0.141,0.12,0
555,2,0.5,0.385,0.15,0.6265,0.2605,0.1665,0.16,1
556,2,0.525,0.405,0.15,0.795,0.3075,0.205,0.255,1
557,1,0.66,0.5,0.165,1.1905,0.4585,0.298,0.37,1
558,1,0.66,0.53,0.17,1.326,0.519,0.2625,0.44,1
559,2,0.52,0.4,0.145,0.66,0.267,0.1055,0.22,1
560,1,0.44,0.34,0.105,0.364,0.148,0.0805,0.1175,0
561,2,0.515,0.4,0.12,0.659,0.2705,0.179,0.17,1
562,1,0.475,0.35,0.115,0.452,0.1715,0.092,0.155,1
563,1,0.545,0.415,0.15,0.7335,0.2795,0.163,0.2185,1
564,1,0.47,0.355,0.13,0.5465,0.2005,0.126,0.185,1
565,0,0.35,0.255,0.065,0.179,0.0705,0.0385,0.06,1
566,2,0.485,0.355,0.13,0.581,0.245,0.132,0.168,1
567,2,0.435,0.33,0.125,0.406,0.1685,0.1055,0.096,1
568,0,0.28,0.21,0.08,0.1085,0.041,0.0265,0.0345,0
569,1,0.41,0.32,0.115,0.387,0.165,0.1005,0.0985,1
570,2,0.45,0.35,0.14,0.474,0.21,0.109,0.1275,1
571,2,0.45,0.345,0.135,0.443,0.1975,0.0875,0.1175,1
572,1,0.59,0.455,0.155,1.066,0.382,0.2275,0.415,2
573,1,0.57,0.44,0.14,0.9535,0.3785,0.201,0.305,1
574,2,0.61,0.475,0.15,0.9665,0.4145,0.2,0.345,1
575,1,0.61,0.475,0.14,1.133,0.5275,0.2355,0.35,1
576,2,0.56,0.425,0.14,0.9175,0.4005,0.1975,0.26,1
577,1,0.585,0.435,0.175,0.982,0.4055,0.2495,0.27,1
578,2,0.58,0.445,0.15,0.8865,0.383,0.209,0.255,1
579,1,0.63,0.48,0.175,1.3675,0.5015,0.3035,0.515,1
580,1,0.625,0.49,0.175,1.233,0.5565,0.247,0.365,1
581,2,0.55,0.425,0.15,0.806,0.376,0.171,0.245,1
582,1,0.645,0.525,0.19,1.4635,0.6615,0.3435,0.435,1
583,2,0.46,0.355,0.14,0.4935,0.216,0.133,0.115,1
584,1,0.41,0.305,0.1,0.363,0.1735,0.065,0.11,1
585,2,0.495,0.39,0.125,0.6655,0.284,0.162,0.2,1
586,2,0.52,0.425,0.17,0.6805,0.28,0.174,0.195,1
587,1,0.55,0.41,0.145,0.8285,0.3095,0.1905,0.25,1
588,0,0.45,0.335,0.14,0.4625,0.164,0.076,0.15,1
589,1,0.405,0.31,0.12,0.3095,0.138,0.058,0.095,1
590,2,0.51,0.4,0.15,0.745,0.2865,0.1675,0.235,1
591,1,0.37,0.29,0.115,0.25,0.111,0.057,0.075,0
592,2,0.525,0.41,0.175,0.874,0.3585,0.207,0.205,1
593,1,0.66,0.52,0.18,1.514,0.526,0.2975,0.42,1
594,0,0.535,0.42,0.15,0.6995,0.2575,0.153,0.24,1
595,2,0.575,0.455,0.18,0.8525,0.3015,0.1825,0.3,1
596,1,0.55,0.43,0.14,0.7135,0.2565,0.186,0.225,0
597,2,0.605,0.47,0.14,0.939,0.3385,0.201,0.32,1
598,2,0.605,0.495,0.145,1.054,0.369,0.2255,0.36,1
599,1,0.56,0.445,0.195,0.981,0.305,0.2245,0.335,1
600,2,0.535,0.42,0.145,0.926,0.398,0.1965,0.25,1
601,1,0.385,0.315,0.11,0.286,0.1225,0.0635,0.0835,1
602,1,0.39,0.3,0.1,0.265,0.1075,0.06,0.0865,1
603,2,0.47,0.345,0.115,0.4885,0.2005,0.108,0.166,1
604,2,0.515,0.39,0.14,0.5555,0.2,0.1135,0.2235,1
605,2,0.425,0.345,0.125,0.425,0.16,0.0795,0.154,1
606,0,0.345,0.27,0.09,0.195,0.078,0.0455,0.059,0
607,2,0.485,0.37,0.13,0.458,0.181,0.113,0.136,1
608,0,0.37,0.285,0.1,0.228,0.0675,0.0675,0.081,1
609,0,0.35,0.265,0.09,0.1775,0.0575,0.042,0.068,1
610,1,0.44,0.345,0.17,0.4085,0.15,0.0825,0.1515,1
611,0,0.195,0.145,0.05,0.032,0.01,0.008,0.012,0
612,0,0.325,0.24,0.075,0.155,0.0475,0.0355,0.06,0
613,2,0.495,0.37,0.125,0.4775,0.185,0.0705,0.169,1
614,2,0.45,0.35,0.145,0.525,0.2085,0.1,0.1655,1
615,0,0.415,0.345,0.135,0.3865,0.128,0.07,0.148,1
616,1,0.47,0.355,0.14,0.433,0.1525,0.095,0.152,1
617,0,0.32,0.24,0.085,0.17,0.0655,0.047,0.049,0
618,0,0.31,0.225,0.075,0.1295,0.0455,0.0335,0.044,0
619,0,0.235,0.17,0.055,0.0515,0.018,0.0105,0.0195,0
620,0,0.345,0.255,0.08,0.169,0.06,0.0425,0.054,1
621,2,0.485,0.38,0.14,0.673,0.2175,0.13,0.195,1
622,1,0.5,0.385,0.115,0.6785,0.2945,0.138,0.195,1
623,1,0.5,0.385,0.105,0.498,0.1795,0.1095,0.17,1
624,2,0.465,0.36,0.105,0.498,0.214,0.116,0.14,1
625,1,0.525,0.405,0.16,0.658,0.2655,0.1125,0.225,1
626,1,0.425,0.335,0.095,0.322,0.1205,0.061,0.125,1
627,1,0.38,0.305,0.095,0.2815,0.1255,0.0525,0.09,0
628,2,0.53,0.415,0.145,0.944,0.3845,0.185,0.265,2
629,0,0.34,0.265,0.085,0.1835,0.077,0.046,0.065,1
630,2,0.475,0.365,0.115,0.49,0.223,0.1235,0.1335,0
631,1,0.43,0.34,0.12,0.391,0.1555,0.095,0.1405,0
632,0,0.46,0.365,0.125,0.467,0.1895,0.0945,0.158,1
633,2,0.47,0.36,0.13,0.5225,0.198,0.1065,0.165,0
634,0,0.36,0.295,0.1,0.2105,0.066,0.0525,0.075,0
635,0,0.355,0.265,0.09,0.168,0.05,0.041,0.063,0
636,0,0.38,0.235,0.1,0.258,0.1055,0.054,0.08,0
637,0,0.355,0.26,0.085,0.1905,0.081,0.0485,0.055,0
638,2,0.44,0.345,0.12,0.487,0.1965,0.108,0.16,1
639,1,0.51,0.4,0.13,0.5735,0.219,0.1365,0.195,1
640,0,0.325,0.24,0.085,0.173,0.0795,0.038,0.05,0
641,2,0.62,0.485,0.18,1.1785,0.4675,0.2655,0.39,1
642,1,0.59,0.45,0.16,0.9,0.358,0.156,0.315,1
643,0,0.33,0.255,0.095,0.1875,0.0735,0.045,0.06,0
644,0,0.45,0.34,0.13,0.3715,0.1605,0.0795,0.105,0
645,2,0.445,0.33,0.12,0.347,0.12,0.084,0.105,1
646,0,0.33,0.215,0.075,0.1145,0.045,0.0265,0.035,0
647,0,0.48,0.375,0.145,0.777,0.216,0.13,0.17,0
648,2,0.46,0.35,0.12,0.4885,0.193,0.105,0.155,1
649,1,0.475,0.36,0.125,0.447,0.1695,0.081,0.14,0
650,0,0.255,0.18,0.065,0.079,0.034,0.014,0.025,0
651,2,0.335,0.245,0.09,0.1665,0.0595,0.04,0.06,0
652,2,0.47,0.35,0.13,0.466,0.1845,0.099,0.145,1
653,0,0.31,0.225,0.08,0.1345,0.054,0.024,0.05,0
654,1,0.37,0.28,0.11,0.2305,0.0945,0.0465,0.075,1
655,0,0.295,0.215,0.075,0.129,0.05,0.0295,0.04,0
656,1,0.555,0.435,0.165,0.97,0.336,0.2315,0.295,1
657,1,0.615,0.515,0.17,1.14,0.4305,0.2245,0.42,1
658,2,0.58,0.49,0.195,1.3165,0.5305,0.254,0.41,1
659,1,0.585,0.475,0.185,0.9585,0.4145,0.1615,0.33,1
660,2,0.65,0.525,0.18,1.626,0.597,0.3445,0.53,1
661,2,0.535,0.45,0.17,0.781,0.3055,0.1555,0.295,1
662,1,0.415,0.34,0.13,0.3675,0.146,0.0885,0.12,1
663,1,0.38,0.305,0.105,0.281,0.1045,0.0615,0.09,1
664,2,0.45,0.355,0.12,0.412,0.1145,0.0665,0.16,1
665,1,0.395,0.295,0.095,0.2245,0.078,0.054,0.08,1
666,0,0.455,0.35,0.12,0.4835,0.1815,0.144,0.16,1
667,1,0.485,0.38,0.15,0.605,0.2155,0.14,0.18,1
668,0,0.55,0.425,0.155,0.9175,0.2775,0.243,0.335,1
669,1,0.45,0.35,0.145,0.5425,0.1765,0.123,0.175,1
670,0,0.475,0.385,0.145,0.6175,0.235,0.108,0.215,1
671,1,0.5,0.38,0.155,0.655,0.2405,0.143,0.205,1
672,1,0.53,0.41,0.165,0.8115,0.24,0.169,0.24,1
673,0,0.49,0.39,0.15,0.573,0.225,0.124,0.17,2
674,1,0.49,0.385,0.15,0.7865,0.241,0.14,0.24,2
675,1,0.52,0.395,0.18,0.64,0.158,0.11,0.245,2
676,0,0.54,0.415,0.145,0.74,0.2635,0.168,0.245,1
677,1,0.5,0.375,0.115,0.5945,0.185,0.148,0.19,1
678,1,0.45,0.38,0.165,0.8165,0.25,0.1915,0.265,2
679,1,0.37,0.275,0.1,0.2225,0.093,0.026,0.08,0
680,2,0.37,0.275,0.1,0.2295,0.0885,0.0465,0.07,0
681,0,0.485,0.37,0.14,0.5725,0.204,0.1415,0.175,1
682,1,0.435,0.325,0.115,0.3915,0.154,0.094,0.12,0
683,0,0.535,0.405,0.185,0.8345,0.3175,0.1725,0.29,1
684,0,0.51,0.4,0.14,0.6515,0.2455,0.1665,0.185,1
685,0,0.565,0.44,0.185,0.909,0.344,0.2325,0.255,1
686,1,0.535,0.4,0.15,0.8045,0.3345,0.2125,0.21,1
687,1,0.535,0.405,0.125,0.927,0.26,0.1425,0.345,1
688,0,0.525,0.4,0.17,0.7305,0.279,0.2055,0.195,1
689,0,0.59,0.44,0.15,0.9555,0.366,0.2425,0.295,1
690,0,0.5,0.375,0.15,0.636,0.2535,0.145,0.19,1
691,2,0.255,0.19,0.075,0.0865,0.0345,0.0205,0.025,0
692,1,0.43,0.325,0.115,0.3865,0.1475,0.1065,0.11,1
693,0,0.38,0.29,0.12,0.283,0.1175,0.0655,0.085,0
694,2,0.165,0.11,0.02,0.019,0.0065,0.0025,0.005,0
695,2,0.315,0.23,0.09,0.1285,0.043,0.04,0.04,0
696,2,0.155,0.105,0.05,0.0175,0.005,0.0035,0.005,0
697,0,0.28,0.205,0.1,0.1165,0.0545,0.0285,0.03,0
698,1,0.43,0.335,0.12,0.444,0.155,0.1145,0.14,1
699,1,0.395,0.315,0.105,0.3515,0.1185,0.091,0.1195,1
700,0,0.385,0.285,0.105,0.2905,0.1215,0.0685,0.0875,1
701,1,0.48,0.385,0.135,0.536,0.1895,0.142,0.173,1
702,1,0.445,0.33,0.105,0.4525,0.18,0.103,0.123,0
703,0,0.395,0.295,0.115,0.316,0.1205,0.0595,0.1105,1
704,0,0.4,0.3,0.125,0.417,0.191,0.09,0.1175,0
705,0,0.415,0.325,0.14,0.417,0.1535,0.1015,0.144,1
706,0,0.315,0.25,0.09,0.203,0.0615,0.037,0.0795,1
707,1,0.345,0.26,0.09,0.207,0.0775,0.0435,0.0765,1
708,0,0.36,0.295,0.13,0.2765,0.0895,0.057,0.1005,1
709,2,0.295,0.225,0.09,0.1105,0.0405,0.0245,0.032,0
710,2,0.325,0.25,0.08,0.176,0.0595,0.0355,0.063,0
711,0,0.375,0.3,0.1,0.2465,0.104,0.0475,0.083,1
712,2,0.28,0.205,0.055,0.1135,0.045,0.0275,0.0335,0
713,0,0.355,0.265,0.085,0.201,0.069,0.053,0.0695,0
714,0,0.35,0.255,0.08,0.1915,0.08,0.0385,0.063,0
715,2,0.275,0.2,0.065,0.1035,0.0475,0.0205,0.03,0
716,2,0.29,0.205,0.07,0.0975,0.036,0.019,0.035,0
717,2,0.25,0.19,0.06,0.0765,0.036,0.0115,0.0245,0
718,2,0.18,0.125,0.035,0.0265,0.0095,0.0055,0.0085,0
719,2,0.15,0.1,0.025,0.015,0.0045,0.004,0.005,0
720,2,0.16,0.11,0.025,0.018,0.0065,0.0055,0.005,0
721,0,0.555,0.455,0.16,1.0575,0.3925,0.228,0.293,1
722,0,0.555,0.44,0.15,1.092,0.416,0.212,0.4405,1
723,0,0.525,0.41,0.13,0.99,0.3865,0.243,0.295,1
724,0,0.465,0.36,0.08,0.488,0.191,0.125,0.155,1
725,1,0.49,0.36,0.11,0.5005,0.161,0.107,0.195,1
726,0,0.4,0.305,0.085,0.297,0.108,0.0705,0.1,1
727,1,0.48,0.375,0.105,0.525,0.2185,0.1195,0.155,1
728,0,0.505,0.4,0.125,0.77,0.2735,0.159,0.255,1
729,1,0.52,0.4,0.12,0.6515,0.261,0.2015,0.165,1
730,0,0.525,0.4,0.13,0.8295,0.2405,0.1825,0.275,1
731,0,0.545,0.42,0.13,0.879,0.374,0.1695,0.23,1
732,0,0.52,0.4,0.12,0.823,0.298,0.1805,0.265,1
733,0,0.505,0.38,0.13,0.656,0.227,0.1785,0.22,1
734,0,0.525,0.425,0.12,0.8665,0.2825,0.176,0.29,1
735,0,0.51,0.39,0.125,0.6565,0.262,0.1835,0.175,1
736,0,0.52,0.385,0.115,0.669,0.2385,0.172,0.205,1
737,1,0.52,0.405,0.125,0.6435,0.2415,0.1735,0.21,1
738,0,0.535,0.41,0.135,0.862,0.2855,0.1525,0.32,1
739,0,0.445,0.345,0.09,0.3795,0.143,0.074,0.125,1
740,0,0.53,0.44,0.205,0.835,0.32,0.2175,0.245,1
741,1,0.36,0.265,0.09,0.2065,0.078,0.057,0.06,0
742,1,0.535,0.42,0.15,0.7365,0.2785,0.186,0.215,1
743,1,0.52,0.405,0.14,0.8175,0.2795,0.183,0.26,1
744,0,0.53,0.415,0.13,0.8425,0.275,0.1945,0.265,2
745,1,0.53,0.42,0.13,1.001,0.34,0.226,0.265,1
746,1,0.66,0.52,0.2,1.676,0.673,0.4805,0.45,1
747,0,0.52,0.385,0.14,0.6595,0.2485,0.2035,0.16,0
748,0,0.535,0.42,0.13,0.8055,0.301,0.181,0.28,1
749,0,0.695,0.515,0.175,1.5165,0.578,0.4105,0.39,1
750,1,0.51,0.39,0.105,0.612,0.187,0.15,0.195,1
751,0,0.485,0.355,0.12,0.547,0.215,0.1615,0.14,1
752,1,0.605,0.46,0.17,1.122,0.347,0.3045,0.315,1
753,1,0.58,0.455,0.165,1.1365,0.369,0.3005,0.275,1
754,0,0.65,0.515,0.175,1.4805,0.5295,0.272,0.525,2
755,0,0.62,0.505,0.185,1.5275,0.69,0.368,0.35,1
756,0,0.615,0.525,0.155,1.1375,0.367,0.236,0.37,2
757,1,0.605,0.495,0.19,1.437,0.469,0.2655,0.41,1
758,0,0.57,0.44,0.155,1.116,0.4775,0.2315,0.27,1
759,0,0.57,0.43,0.12,1.0615,0.348,0.167,0.31,1
760,0,0.585,0.405,0.15,1.2565,0.435,0.202,0.325,1
761,1,0.55,0.44,0.155,0.946,0.313,0.1825,0.335,1
762,1,0.54,0.44,0.135,0.959,0.2385,0.221,0.3,1
763,0,0.64,0.51,0.19,1.613,0.6215,0.361,0.47,1
764,1,0.61,0.47,0.145,1.153,0.403,0.296,0.32,1
765,0,0.545,0.45,0.15,0.978,0.3365,0.1905,0.3,1
766,1,0.59,0.445,0.13,1.1325,0.3825,0.234,0.32,1
767,0,0.345,0.27,0.095,0.197,0.0665,0.05,0.07,0
768,1,0.55,0.43,0.155,0.785,0.289,0.227,0.233,1
769,1,0.53,0.425,0.17,0.949,0.3485,0.2395,0.278,1
770,1,0.53,0.455,0.165,0.9805,0.3155,0.2815,0.2965,1
771,2,0.485,0.375,0.14,0.521,0.2,0.123,0.17,0
772,0,0.385,0.275,0.115,0.2685,0.0975,0.0825,0.085,0
773,0,0.455,0.34,0.135,0.462,0.1675,0.158,0.12,0
774,0,0.49,0.38,0.14,0.7605,0.245,0.167,0.185,1
775,0,0.53,0.41,0.165,0.732,0.189,0.17,0.31,1
776,0,0.505,0.385,0.145,0.6775,0.236,0.179,0.2,1
777,0,0.49,0.38,0.14,0.6385,0.2305,0.142,0.195,1
778,0,0.465,0.35,0.14,0.5755,0.2015,0.1505,0.19,1
779,1,0.47,0.36,0.145,0.537,0.1725,0.1375,0.195,1
780,0,0.56,0.41,0.165,0.93,0.3505,0.237,0.3,1
781,0,0.505,0.385,0.15,0.6415,0.246,0.152,0.215,1
782,0,0.515,0.435,0.145,0.8815,0.292,0.206,0.255,1
783,2,0.385,0.28,0.125,0.244,0.102,0.038,0.085,0
